Time,Displacement,Force
(s),(mm),(kN)
"256.9200","6.0024","0.8218"
"256.9400","6.0028","0.8218"
"256.9600","6.0033","0.8298"
"256.9800","6.0039","0.8231"
"257.0000","6.0041","0.8206"
"257.0200","6.0045","0.8209"
"257.0400","6.0050","0.8218"
"257.0600","6.0055","0.8302"
"257.0800","6.0058","0.8229"
"257.1000","6.0063","0.8216"
"257.1200","6.0068","0.8227"
"257.1400","6.0072","0.8228"
"257.1600","6.0076","0.8317"
"257.1800","6.0081","0.8261"
"257.2000","6.0083","0.8248"
"257.2200","6.0091","0.8261"
"257.2400","6.0096","0.8266"
"257.2600","6.0099","0.8350"
"257.2800","6.0104","0.8285"
"257.3000","6.0111","0.8265"
"257.3200","6.0115","0.8266"
"257.3400","6.0119","0.8265"
"257.3600","6.0125","0.8260"
"257.3800","6.0132","0.8347"
"257.4000","6.0137","0.8285"
"257.4200","6.0140","0.8252"
"257.4400","6.0145","0.8259"
"257.4600","6.0149","0.8273"
"257.4800","6.0154","0.8325"
"257.5000","6.0159","0.8283"
"257.5200","6.0163","0.8286"
"257.5400","6.0168","0.8289"
"257.5600","6.0171","0.8286"
"257.5800","6.0177","0.8334"
"257.6000","6.0181","0.8301"
"257.6200","6.0185","0.8282"
"257.6400","6.0189","0.8309"
"257.6600","6.0193","0.8311"
"257.6800","6.0199","0.8354"
"257.7000","6.0204","0.8325"
"257.7200","6.0209","0.8310"
"257.7400","6.0212","0.8312"
"257.7600","6.0218","0.8309"
"257.7800","6.0223","0.8400"
"257.8000","6.0232","0.8332"
"257.8200","6.0233","0.8324"
"257.8400","6.0237","0.8315"
"257.8600","6.0241","0.8307"
"257.8800","6.0247","0.8362"
"257.9000","6.0252","0.8337"
"257.9200","6.0257","0.8325"
"257.9400","6.0262","0.8320"
"257.9600","6.0265","0.8401"
"257.9800","6.0268","0.8347"
"258.0000","6.0273","0.8341"
"258.0200","6.0278","0.8333"
"258.0400","6.0284","0.8336"
"258.0600","6.0287","0.8428"
"258.0800","6.0291","0.8372"
"258.1000","6.0297","0.8344"
"258.1200","6.0302","0.8338"
"258.1400","6.0306","0.8353"
"258.1600","6.0311","0.8359"
"258.1800","6.0316","0.8402"
"258.2000","6.0321","0.8375"
"258.2200","6.0327","0.8360"
"258.2400","6.0331","0.8364"
"258.2600","6.0334","0.8372"
"258.2800","6.0340","0.8406"
"258.3000","6.0345","0.8378"
"258.3200","6.0348","0.8378"
"258.3400","6.0356","0.8372"
"258.3600","6.0360","0.8374"
"258.3800","6.0364","0.8369"
"258.4000","6.0367","0.8407"
"258.4200","6.0373","0.8384"
"258.4400","6.0379","0.8388"
"258.4600","6.0381","0.8376"
"258.4800","6.0385","0.8428"
"258.5000","6.0392","0.8396"
"258.5200","6.0397","0.8395"
"258.5400","6.0400","0.8387"
"258.5600","6.0408","0.8395"
"258.5800","6.0411","0.8432"
"258.6000","6.0417","0.8409"
"258.6200","6.0421","0.8393"
"258.6400","6.0423","0.8397"
"258.6600","6.0428","0.8493"
"258.6800","6.0432","0.8429"
"258.7000","6.0438","0.8406"
"258.7200","6.0440","0.8397"
"258.7400","6.0445","0.8410"
"258.7600","6.0449","0.8416"
"258.7800","6.0457","0.8402"
"258.8000","6.0460","0.8491"
"258.8200","6.0465","0.8436"
"258.8400","6.0468","0.8428"
"258.8600","6.0471","0.8426"
"258.8800","6.0477","0.8462"
"258.9000","6.0485","0.8437"
"258.9200","6.0489","0.8430"
"258.9400","6.0493","0.8430"
"258.9600","6.0499","0.8512"
"258.9800","6.0501","0.8444"
"259.0000","6.0507","0.8438"
"259.0200","6.0512","0.8429"
"259.0400","6.0516","0.8431"
"259.0600","6.0518","0.8431"
"259.0800","6.0524","0.8480"
"259.1000","6.0529","0.8444"
"259.1200","6.0534","0.8433"
"259.1400","6.0540","0.8433"
"259.1600","6.0545","0.8445"
"259.1800","6.0548","0.8490"
"259.2000","6.0553","0.8464"
"259.2200","6.0557","0.8453"
"259.2400","6.0563","0.8466"
"259.2600","6.0568","0.8456"
"259.2800","6.0569","0.8520"
"259.3000","6.0573","0.8485"
"259.3200","6.0580","0.8496"
"259.3400","6.0585","0.8490"
"259.3600","6.0587","0.8495"
"259.3800","6.0593","0.8487"
"259.4000","6.0599","0.8541"
"259.4200","6.0605","0.8502"
"259.4400","6.0609","0.8502"
"259.4600","6.0613","0.8486"
"259.4800","6.0619","0.8581"
"259.5000","6.0623","0.8520"
"259.5200","6.0628","0.8499"
"259.5400","6.0633","0.8500"
"259.5600","6.0636","0.8598"
"259.5800","6.0638","0.8528"
"259.6000","6.0643","0.8511"
"259.6200","6.0649","0.8515"
"259.6400","6.0655","0.8514"
"259.6600","6.0659","0.8608"
"259.6800","6.0666","0.8530"
"259.7000","6.0669","0.8520"
"259.7200","6.0673","0.8516"
"259.7400","6.0678","0.8516"
"259.7600","6.0684","0.8599"
"259.7800","6.0687","0.8534"
"259.8000","6.0691","0.8514"
"259.8200","6.0696","0.8517"
"259.8400","6.0700","0.8537"
"259.8600","6.0705","0.8519"
"259.8800","6.0709","0.8618"
"259.9000","6.0712","0.8566"
"259.9200","6.0718","0.8569"
"259.9400","6.0722","0.8583"
"259.9600","6.0728","0.8567"
"259.9800","6.0732","0.8624"
"260.0000","6.0736","0.8589"
"260.0200","6.0742","0.8573"
"260.0400","6.0748","0.8575"
"260.0600","6.0752","0.8578"
"260.0800","6.0758","0.8616"
"260.1000","6.0760","0.8586"
"260.1200","6.0765","0.8580"
"260.1400","6.0769","0.8575"
"260.1600","6.0775","0.8587"
"260.1800","6.0780","0.8646"
"260.2000","6.0784","0.8610"
"260.2200","6.0788","0.8609"
"260.2400","6.0795","0.8605"
"260.2600","6.0801","0.8602"
"260.2800","6.0805","0.8636"
"260.3000","6.0809","0.8618"
"260.3200","6.0811","0.8606"
"260.3400","6.0817","0.8612"
"260.3600","6.0822","0.8701"
"260.3800","6.0827","0.8640"
"260.4000","6.0832","0.8620"
"260.4200","6.0836","0.8616"
"260.4400","6.0841","0.8608"
"260.4600","6.0845","0.8606"
"260.4800","6.0851","0.8706"
"260.5000","6.0856","0.8641"
"260.5200","6.0861","0.8631"
"260.5400","6.0865","0.8638"
"260.5600","6.0869","0.8715"
"260.5800","6.0872","0.8666"
"260.6000","6.0877","0.8642"
"260.6200","6.0882","0.8640"
"260.6400","6.0888","0.8631"
"260.6600","6.0892","0.8722"
"260.6800","6.0895","0.8666"
"260.7000","6.0901","0.8650"
"260.7200","6.0907","0.8644"
"260.7400","6.0912","0.8646"
"260.7600","6.0915","0.8644"
"260.7800","6.0921","0.8684"
"260.8000","6.0928","0.8670"
"260.8200","6.0929","0.8649"
"260.8400","6.0932","0.8660"
"260.8600","6.0937","0.8662"
"260.8800","6.0941","0.8749"
"260.9000","6.0946","0.8690"
"260.9200","6.0950","0.8687"
"260.9400","6.0956","0.8694"
"260.9600","6.0961","0.8697"
"260.9800","6.0964","0.8738"
"261.0000","6.0968","0.8708"
"261.0200","6.0973","0.8700"
"261.0400","6.0979","0.8712"
"261.0600","6.0982","0.8712"
"261.0800","6.0989","0.8759"
"261.1000","6.0993","0.8731"
"261.1200","6.0999","0.8717"
"261.1400","6.1004","0.8701"
"261.1600","6.1010","0.8701"
"261.1800","6.1013","0.8803"
"261.2000","6.1017","0.8753"
"261.2200","6.1023","0.8740"
"261.2400","6.1029","0.8738"
"261.2600","6.1031","0.8821"
"261.2800","6.1039","0.8753"
"261.3000","6.1042","0.8743"
"261.3200","6.1045","0.8743"
"261.3400","6.1052","0.8747"
"261.3600","6.1056","0.8736"
"261.3800","6.1061","0.8795"
"261.4000","6.1065","0.8760"
"261.4200","6.1070","0.8753"
"261.4400","6.1076","0.8746"
"261.4600","6.1077","0.8734"
"261.4800","6.1084","0.8743"
"261.5000","6.1089","0.8804"
"261.5200","6.1092","0.8776"
"261.5400","6.1096","0.8780"
"261.5600","6.1100","0.8871"
"261.5800","6.1106","0.8811"
"261.6000","6.1111","0.8796"
"261.6200","6.1115","0.8806"
"261.6400","6.1122","0.8809"
"261.6600","6.1125","0.8804"
"261.6800","6.1130","0.8846"
"261.7000","6.1137","0.8820"
"261.7200","6.1140","0.8801"
"261.7400","6.1145","0.8804"
"261.7600","6.1151","0.8799"
"261.7800","6.1155","0.8841"
"261.8000","6.1161","0.8825"
"261.8200","6.1164","0.8793"
"261.8400","6.1169","0.8817"
"261.8600","6.1174","0.8802"
"261.8800","6.1179","0.8888"
"261.9000","6.1183","0.8834"
"261.9200","6.1186","0.8817"
"261.9400","6.1192","0.8815"
"261.9600","6.1199","0.8816"
"261.9800","6.1200","0.8855"
"262.0000","6.1205","0.8839"
"262.0200","6.1210","0.8826"
"262.0400","6.1214","0.8844"
"262.0600","6.1217","0.8923"
"262.0800","6.1223","0.8870"
"262.1000","6.1229","0.8864"
"262.1200","6.1233","0.8849"
"262.1400","6.1239","0.8850"
"262.1600","6.1242","0.8937"
"262.1800","6.1249","0.8888"
"262.2000","6.1251","0.8885"
"262.2200","6.1256","0.8884"
"262.2400","6.1263","0.8881"
"262.2600","6.1267","0.8962"
"262.2800","6.1272","0.8901"
"262.3000","6.1276","0.8891"
"262.3200","6.1281","0.8885"
"262.3400","6.1286","0.8875"
"262.3600","6.1290","0.8885"
"262.3800","6.1296","0.8924"
"262.4000","6.1300","0.8899"
"262.4200","6.1305","0.8893"
"262.4400","6.1309","0.8889"
"262.4600","6.1313","0.8889"
"262.4800","6.1317","0.8885"
"262.5000","6.1325","0.8939"
"262.5200","6.1328","0.8911"
"262.5400","6.1331","0.8895"
"262.5600","6.1336","0.8900"
"262.5800","6.1342","0.8954"
"262.6000","6.1346","0.8917"
"262.6200","6.1351","0.8914"
"262.6400","6.1355","0.8915"
"262.6600","6.1360","0.8921"
"262.6800","6.1365","0.8968"
"262.7000","6.1369","0.8934"
"262.7200","6.1374","0.8922"
"262.7400","6.1379","0.8921"
"262.7600","6.1386","0.8931"
"262.7800","6.1388","0.8966"
"262.8000","6.1395","0.8942"
"262.8200","6.1399","0.8932"
"262.8400","6.1404","0.8929"
"262.8600","6.1407","0.8932"
"262.8800","6.1412","0.8929"
"262.9000","6.1418","0.8973"
"262.9200","6.1422","0.8954"
"262.9400","6.1426","0.8952"
"262.9600","6.1430","0.9026"
"262.9800","6.1436","0.8966"
"263.0000","6.1439","0.8956"
"263.0200","6.1444","0.8945"
"263.0400","6.1449","0.8948"
"263.0600","6.1453","0.9047"
"263.0800","6.1460","0.8976"
"263.1000","6.1464","0.8971"
"263.1200","6.1468","0.8975"
"263.1400","6.1471","0.8970"
"263.1600","6.1473","0.8987"
"263.1800","6.1479","0.8980"
"263.2000","6.1484","0.9044"
"263.2200","6.1488","0.9015"
"263.2400","6.1494","0.9019"
"263.2600","6.1498","0.9091"
"263.2800","6.1502","0.9027"
"263.3000","6.1510","0.9026"
"263.3200","6.1514","0.9020"
"263.3400","6.1517","0.9027"
"263.3600","6.1524","0.9017"
"263.3800","6.1526","0.9114"
"263.4000","6.1532","0.9044"
"263.4200","6.1537","0.9027"
"263.4400","6.1540","0.9023"
"263.4600","6.1546","0.9022"
"263.4800","6.1552","0.9053"
"263.5000","6.1556","0.9015"
"263.5200","6.1562","0.9023"
"263.5400","6.1565","0.9028"
"263.5600","6.1570","0.9012"
"263.5800","6.1573","0.9067"
"263.6000","6.1579","0.9035"
"263.6200","6.1582","0.9030"
"263.6400","6.1589","0.9035"
"263.6600","6.1593","0.9039"
"263.6800","6.1597","0.9093"
"263.7000","6.1601","0.9074"
"263.7200","6.1606","0.9069"
"263.7400","6.1612","0.9061"
"263.7600","6.1615","0.9171"
"263.7800","6.1620","0.9104"
"263.8000","6.1625","0.9079"
"263.8200","6.1630","0.9064"
"263.8400","6.1636","0.9066"
"263.8600","6.1640","0.9059"
"263.8800","6.1642","0.9126"
"263.9000","6.1648","0.9096"
"263.9200","6.1654","0.9084"
"263.9400","6.1657","0.9093"
"263.9600","6.1663","0.9172"
"263.9800","6.1668","0.9105"
"264.0000","6.1672","0.9095"
"264.0200","6.1677","0.9095"
"264.0400","6.1682","0.9085"
"264.0600","6.1687","0.9180"
"264.0800","6.1693","0.9105"
"264.1000","6.1697","0.9096"
"264.1200","6.1699","0.9082"
"264.1400","6.1705","0.9086"
"264.1600","6.1711","0.9090"
"264.1800","6.1713","0.9091"
"264.2000","6.1716","0.9148"
"264.2200","6.1722","0.9111"
"264.2400","6.1728","0.9113"
"264.2600","6.1733","0.9113"
"264.2800","6.1738","0.9164"
"264.3000","6.1742","0.9134"
"264.3200","6.1747","0.9128"
"264.3400","6.1749","0.9136"
"264.3600","6.1756","0.9130"
"264.3800","6.1762","0.9127"
"264.4000","6.1766","0.9177"
"264.4200","6.1770","0.9146"
"264.4400","6.1775","0.9135"
"264.4600","6.1779","0.9145"
"264.4800","6.1782","0.9184"
"264.5000","6.1789","0.9159"
"264.5200","6.1792","0.9161"
"264.5400","6.1798","0.9160"
"264.5600","6.1802","0.9170"
"264.5800","6.1808","0.9260"
"264.6000","6.1811","0.9200"
"264.6200","6.1816","0.9179"
"264.6400","6.1821","0.9177"
"264.6600","6.1828","0.9265"
"264.6800","6.1830","0.9211"
"264.7000","6.1835","0.9189"
"264.7200","6.1839","0.9185"
"264.7400","6.1844","0.9185"
"264.7600","6.1849","0.9287"
"264.7800","6.1853","0.9220"
"264.8000","6.1858","0.9202"
"264.8200","6.1862","0.9193"
"264.8400","6.1866","0.9186"
"264.8600","6.1872","0.9187"
"264.8800","6.1876","0.9246"
"264.9000","6.1880","0.9221"
"264.9200","6.1884","0.9219"
"264.9400","6.1889","0.9216"
"264.9600","6.1894","0.9304"
"264.9800","6.1899","0.9241"
"265.0000","6.1905","0.9226"
"265.0200","6.1910","0.9217"
"265.0400","6.1914","0.9210"
"265.0600","6.1919","0.9206"
"265.0800","6.1926","0.9265"
"265.1000","6.1928","0.9231"
"265.1200","6.1933","0.9226"
"265.1400","6.1938","0.9216"
"265.1600","6.1942","0.9217"
"265.1800","6.1947","0.9215"
"265.2000","6.1953","0.9281"
"265.2200","6.1958","0.9252"
"265.2400","6.1963","0.9240"
"265.2600","6.1965","0.9235"
"265.2800","6.1970","0.9302"
"265.3000","6.1974","0.9278"
"265.3200","6.1978","0.9276"
"265.3400","6.1984","0.9269"
"265.3600","6.1989","0.9277"
"265.3800","6.1994","0.9272"
"265.4000","6.2000","0.9333"
"265.4200","6.2004","0.9306"
"265.4400","6.2010","0.9301"
"265.4600","6.2015","0.9382"
"265.4800","6.2019","0.9317"
"265.5000","6.2024","0.9297"
"265.5200","6.2030","0.9297"
"265.5400","6.2033","0.9283"
"265.5600","6.2038","0.9379"
"265.5800","6.2042","0.9318"
"265.6000","6.2048","0.9300"
"265.6200","6.2051","0.9297"
"265.6400","6.2058","0.9310"
"265.6600","6.2061","0.9386"
"265.6800","6.2064","0.9330"
"265.7000","6.2069","0.9317"
"265.7200","6.2075","0.9321"
"265.7400","6.2080","0.9320"
"265.7600","6.2083","0.9400"
"265.7800","6.2089","0.9332"
"265.8000","6.2092","0.9324"
"265.8200","6.2098","0.9325"
"265.8400","6.2099","0.9333"
"265.8600","6.2103","0.9335"
"265.8800","6.2110","0.9381"
"265.9000","6.2113","0.9353"
"265.9200","6.2118","0.9353"
"265.9400","6.2122","0.9351"
"265.9600","6.2127","0.9356"
"265.9800","6.2131","0.9414"
"266.0000","6.2138","0.9386"
"266.0200","6.2143","0.9383"
"266.0400","6.2149","0.9374"
"266.0600","6.2152","0.9386"
"266.0800","6.2158","0.9428"
"266.1000","6.2163","0.9393"
"266.1200","6.2168","0.9388"
"266.1400","6.2172","0.9394"
"266.1600","6.2179","0.9391"
"266.1800","6.2184","0.9390"
"266.2000","6.2189","0.9433"
"266.2200","6.2191","0.9405"
"266.2400","6.2198","0.9401"
"266.2600","6.2204","0.9401"
"266.2800","6.2209","0.9442"
"266.3000","6.2213","0.9407"
"266.3200","6.2216","0.9411"
"266.3400","6.2222","0.9406"
"266.3600","6.2224","0.9485"
"266.3800","6.2231","0.9429"
"266.4000","6.2233","0.9433"
"266.4200","6.2237","0.9419"
"266.4400","6.2240","0.9427"
"266.4600","6.2246","0.9516"
"266.4800","6.2253","0.9460"
"266.5000","6.2258","0.9442"
"266.5200","6.2262","0.9462"
"266.5400","6.2268","0.9471"
"266.5600","6.2273","0.9553"
"266.5800","6.2277","0.9508"
"266.6000","6.2282","0.9484"
"266.6200","6.2286","0.9478"
"266.6400","6.2292","0.9481"
"266.6600","6.2295","0.9586"
"266.6800","6.2301","0.9507"
"266.7000","6.2305","0.9495"
"266.7200","6.2309","0.9501"
"266.7400","6.2315","0.9500"
"266.7600","6.2322","0.9495"
"266.7800","6.2325","0.9549"
"266.8000","6.2329","0.9516"
"266.8200","6.2333","0.9503"
"266.8400","6.2336","0.9508"
"266.8600","6.2343","0.9510"
"266.8800","6.2349","0.9607"
"266.9000","6.2351","0.9542"
"266.9200","6.2358","0.9525"
"266.9400","6.2360","0.9532"
"266.9600","6.2367","0.9536"
"266.9800","6.2372","0.9576"
"267.0000","6.2377","0.9538"
"267.0200","6.2382","0.9524"
"267.0400","6.2386","0.9524"
"267.0600","6.2391","0.9529"
"267.0800","6.2398","0.9567"
"267.1000","6.2403","0.9533"
"267.1200","6.2406","0.9530"
"267.1400","6.2409","0.9538"
"267.1600","6.2414","0.9525"
"267.1800","6.2419","0.9619"
"267.2000","6.2424","0.9571"
"267.2200","6.2429","0.9558"
"267.2400","6.2433","0.9553"
"267.2600","6.2437","0.9633"
"267.2800","6.2439","0.9587"
"267.3000","6.2447","0.9572"
"267.3200","6.2452","0.9566"
"267.3400","6.2456","0.9562"
"267.3600","6.2460","0.9655"
"267.3800","6.2465","0.9594"
"267.4000","6.2471","0.9580"
"267.4200","6.2473","0.9577"
"267.4400","6.2477","0.9583"
"267.4600","6.2483","0.9667"
"267.4800","6.2488","0.9597"
"267.5000","6.2491","0.9574"
"267.5200","6.2496","0.9586"
"267.5400","6.2501","0.9603"
"267.5600","6.2505","0.9592"
"267.5800","6.2510","0.9651"
"267.6000","6.2517","0.9614"
"267.6200","6.2520","0.9611"
"267.6400","6.2524","0.9607"
"267.6600","6.2528","0.9599"
"267.6800","6.2533","0.9663"
"267.7000","6.2539","0.9634"
"267.7200","6.2543","0.9616"
"267.7400","6.2548","0.9615"
"267.7600","6.2552","0.9618"
"267.7800","6.2558","0.9676"
"267.8000","6.2562","0.9637"
"267.8200","6.2568","0.9626"
"267.8400","6.2573","0.9627"
"267.8600","6.2574","0.9635"
"267.8800","6.2579","0.9639"
"267.9000","6.2586","0.9706"
"267.9200","6.2593","0.9664"
"267.9400","6.2596","0.9657"
"267.9600","6.2601","0.9657"
"267.9800","6.2604","0.9700"
"268.0000","6.2608","0.9670"
"268.0200","6.2613","0.9666"
"268.0400","6.2618","0.9676"
"268.0600","6.2619","0.9775"
"268.0800","6.2625","0.9703"
"268.1000","6.2628","0.9693"
"268.1200","6.2634","0.9688"
"268.1400","6.2641","0.9687"
"268.1600","6.2645","0.9790"
"268.1800","6.2651","0.9718"
"268.2000","6.2655","0.9704"
"268.2200","6.2659","0.9704"
"268.2400","6.2665","0.9700"
"268.2600","6.2668","0.9799"
"268.2800","6.2674","0.9725"
"268.3000","6.2677","0.9716"
"268.3200","6.2684","0.9716"
"268.3400","6.2689","0.9719"
"268.3600","6.2693","0.9715"
"268.3800","6.2697","0.9770"
"268.4000","6.2701","0.9750"
"268.4200","6.2707","0.9729"
"268.4400","6.2710","0.9721"
"268.4600","6.2715","0.9705"
"268.4800","6.2722","0.9702"
"268.5000","6.2724","0.9761"
"268.5200","6.2727","0.9727"
"268.5400","6.2734","0.9724"
"268.5600","6.2741","0.9726"
"268.5800","6.2743","0.9781"
"268.6000","6.2746","0.9747"
"268.6200","6.2751","0.9740"
"268.6400","6.2756","0.9749"
"268.6600","6.2759","0.9744"
"268.6800","6.2764","0.9814"
"268.7000","6.2768","0.9778"
"268.7200","6.2773","0.9788"
"268.7400","6.2778","0.9783"
"268.7600","6.2783","0.9791"
"268.7800","6.2788","0.9889"
"268.8000","6.2793","0.9828"
"268.8200","6.2798","0.9800"
"268.8400","6.2803","0.9785"
"268.8600","6.2805","0.9866"
"268.8800","6.2812","0.9812"
"268.9000","6.2815","0.9809"
"268.9200","6.2822","0.9806"
"268.9400","6.2826","0.9816"
"268.9600","6.2830","0.9898"
"268.9800","6.2834","0.9840"
"269.0000","6.2839","0.9826"
"269.0200","6.2846","0.9824"
"269.0400","6.2848","0.9821"
"269.0600","6.2852","0.9906"
"269.0800","6.2857","0.9852"
"269.1000","6.2865","0.9831"
"269.1200","6.2867","0.9845"
"269.1400","6.2872","0.9837"
"269.1600","6.2874","0.9844"
"269.1800","6.2881","0.9834"
"269.2000","6.2885","0.9886"
"269.2200","6.2891","0.9865"
"269.2400","6.2895","0.9861"
"269.2600","6.2898","0.9942"
"269.2800","6.2904","0.9885"
"269.3000","6.2908","0.9862"
"269.3200","6.2912","0.9855"
"269.3400","6.2917","0.9864"
"269.3600","6.2923","0.9870"
"269.3800","6.2927","0.9961"
"269.4000","6.2931","0.9910"
"269.4200","6.2937","0.9898"
"269.4400","6.2940","0.9903"
"269.4600","6.2949","0.9902"
"269.4800","6.2953","0.9928"
"269.5000","6.2954","0.9895"
"269.5200","6.2959","0.9903"
"269.5400","6.2966","0.9921"
"269.5600","6.2970","0.9914"
"269.5800","6.2975","0.9962"
"269.6000","6.2978","0.9932"
"269.6200","6.2981","0.9923"
"269.6400","6.2988","0.9929"
"269.6600","6.2995","0.9928"
"269.6800","6.2998","0.9972"
"269.7000","6.3004","0.9948"
"269.7200","6.3006","0.9940"
"269.7400","6.3010","0.9937"
"269.7600","6.3014","1.0032"
"269.7800","6.3017","0.9977"
"269.8000","6.3023","0.9965"
"269.8200","6.3031","0.9945"
"269.8400","6.3035","0.9944"
"269.8600","6.3038","0.9960"
"269.8800","6.3042","1.0014"
"269.9000","6.3047","0.9992"
"269.9200","6.3054","0.9984"
"269.9400","6.3062","0.9969"
"269.9600","6.3064","1.0071"
"269.9800","6.3068","0.9999"
"270.0000","6.3075","0.9978"
"270.0200","6.3077","0.9977"
"270.0400","6.3084","0.9972"
"270.0600","6.3088","1.0065"
"270.0800","6.3091","1.0003"
"270.1000","6.3097","0.9980"
"270.1200","6.3101","0.9984"
"270.1400","6.3107","0.9983"
"270.1600","6.3111","0.9987"
"270.1800","6.3115","0.9977"
"270.2000","6.3120","1.0031"
"270.2200","6.3125","1.0001"
"270.2400","6.3126","1.0001"
"270.2600","6.3132","1.0011"
"270.2800","6.3137","1.0063"
"270.3000","6.3142","1.0035"
"270.3200","6.3147","1.0036"
"270.3400","6.3152","1.0033"
"270.3600","6.3154","1.0040"
"270.3800","6.3161","1.0047"
"270.4000","6.3166","1.0087"
"270.4200","6.3170","1.0073"
"270.4400","6.3175","1.0076"
"270.4600","6.3181","1.0064"
"270.4800","6.3186","1.0106"
"270.5000","6.3190","1.0061"
"270.5200","6.3195","1.0043"
"270.5400","6.3198","1.0058"
"270.5600","6.3203","1.0062"
"270.5800","6.3208","1.0152"
"270.6000","6.3211","1.0094"
"270.6200","6.3218","1.0075"
"270.6400","6.3224","1.0078"
"270.6600","6.3226","1.0157"
"270.6800","6.3234","1.0101"
"270.7000","6.3236","1.0085"
"270.7200","6.3242","1.0089"
"270.7400","6.3246","1.0095"
"270.7600","6.3249","1.0190"
"270.7800","6.3255","1.0126"
"270.8000","6.3258","1.0110"
"270.8200","6.3263","1.0110"
"270.8400","6.3268","1.0104"
"270.8600","6.3273","1.0118"
"270.8800","6.3278","1.0170"
"270.9000","6.3283","1.0151"
"270.9200","6.3288","1.0146"
"270.9400","6.3292","1.0137"
"270.9600","6.3297","1.0227"
"270.9800","6.3304","1.0160"
"271.0000","6.3308","1.0138"
"271.0200","6.3314","1.0137"
"271.0400","6.3318","1.0137"
"271.0600","6.3323","1.0128"
"271.0800","6.3325","1.0182"
"271.1000","6.3328","1.0159"
"271.1200","6.3334","1.0150"
"271.1400","6.3341","1.0152"
"271.1600","6.3345","1.0153"
"271.1800","6.3347","1.0196"
"271.2000","6.3354","1.0169"
"271.2200","6.3359","1.0166"
"271.2400","6.3362","1.0180"
"271.2600","6.3365","1.0184"
"271.2800","6.3372","1.0234"
"271.3000","6.3377","1.0209"
"271.3200","6.3382","1.0199"
"271.3400","6.3386","1.0195"
"271.3600","6.3394","1.0192"
"271.3800","6.3395","1.0195"
"271.4000","6.3400","1.0251"
"271.4200","6.3404","1.0216"
"271.4400","6.3409","1.0216"
"271.4600","6.3415","1.0314"
"271.4800","6.3420","1.0231"
"271.5000","6.3426","1.0218"
"271.5200","6.3430","1.0236"
"271.5400","6.3433","1.0229"
"271.5600","6.3438","1.0332"
"271.5800","6.3442","1.0267"
"271.6000","6.3447","1.0251"
"271.6200","6.3453","1.0254"
"271.6400","6.3456","1.0264"
"271.6600","6.3463","1.0336"
"271.6800","6.3467","1.0280"
"271.7000","6.3472","1.0261"
"271.7200","6.3475","1.0261"
"271.7400","6.3480","1.0267"
"271.7600","6.3486","1.0356"
"271.7800","6.3490","1.0282"
"271.8000","6.3495","1.0272"
"271.8200","6.3498","1.0273"
"271.8400","6.3503","1.0277"
"271.8600","6.3510","1.0270"
"271.8800","6.3514","1.0329"
"271.9000","6.3517","1.0288"
"271.9200","6.3522","1.0298"
"271.9400","6.3526","1.0303"
"271.9600","6.3531","1.0310"
"271.9800","6.3536","1.0363"
"272.0000","6.3539","1.0336"
"272.0200","6.3544","1.0337"
"272.0400","6.3550","1.0333"
"272.0600","6.3557","1.0326"
"272.0800","6.3560","1.0370"
"272.1000","6.3564","1.0341"
"272.1200","6.3569","1.0322"
"272.1400","6.3575","1.0315"
"272.1600","6.3580","1.0402"
"272.1800","6.3585","1.0346"
"272.2000","6.3588","1.0327"
"272.2200","6.3594","1.0330"
"272.2400","6.3599","1.0342"
"272.2600","6.3603","1.0346"
"272.2800","6.3607","1.0378"
"272.3000","6.3610","1.0362"
"272.3200","6.3616","1.0337"
"272.3400","6.3619","1.0345"
"272.3600","6.3623","1.0340"
"272.3800","6.3628","1.0388"
"272.4000","6.3634","1.0359"
"272.4200","6.3642","1.0366"
"272.4400","6.3643","1.0359"
"272.4600","6.3645","1.0362"
"272.4800","6.3649","1.0446"
"272.5000","6.3654","1.0402"
"272.5200","6.3658","1.0397"
"272.5400","6.3664","1.0399"
"272.5600","6.3669","1.0483"
"272.5800","6.3676","1.0426"
"272.6000","6.3680","1.0417"
"272.6200","6.3683","1.0416"
"272.6400","6.3688","1.0424"
"272.6600","6.3693","1.0510"
"272.6800","6.3699","1.0448"
"272.7000","6.3702","1.0435"
"272.7200","6.3707","1.0429"
"272.7400","6.3711","1.0431"
"272.7600","6.3718","1.0442"
"272.7800","6.3721","1.0492"
"272.8000","6.3727","1.0459"
"272.8200","6.3731","1.0430"
"272.8400","6.3737","1.0434"
"272.8600","6.3740","1.0418"
"272.8800","6.3745","1.0518"
"272.9000","6.3749","1.0464"
"272.9200","6.3755","1.0451"
"272.9400","6.3759","1.0441"
"272.9600","6.3763","1.0440"
"272.9800","6.3768","1.0499"
"273.0000","6.3772","1.0462"
"273.0200","6.3777","1.0462"
"273.0400","6.3783","1.0469"
"273.0600","6.3786","1.0462"
"273.0800","6.3790","1.0534"
"273.1000","6.3794","1.0501"
"273.1200","6.3798","1.0486"
"273.1400","6.3802","1.0483"
"273.1600","6.3808","1.0575"
"273.1800","6.3812","1.0526"
"273.2000","6.3817","1.0519"
"273.2200","6.3823","1.0501"
"273.2400","6.3825","1.0515"
"273.2600","6.3832","1.0605"
"273.2800","6.3837","1.0543"
"273.3000","6.3843","1.0529"
"273.3200","6.3846","1.0533"
"273.3400","6.3851","1.0531"
